100,6.2536,166.5,286.2,50
80,1.5115,74.198,298.95,70
100,8.8125,150.26,305.64,70
80,0.66735,319,298.56,70
80,9.0903,424.45,307.44,70
80,3.2878,313.5,306,70
80,3.7859,430.39,308.53,70
80,0.79646,95.747,308.68,70
80,0.56114,311.04,310,70
80,2.4383,171.71,314.71,70
90,2.0169,84.38,318.1,80
100,4.8736,131.26,318.56,80
130,1.3591,451.21,320,60
90,7.6346,132.94,146.15,70
90,4.7377,59.062,145.29,80
130,9.639,72,153.1,80
180,7.0006,97.508,187.35,70
90,11.091,116.73,195.5,80
110,9.5434,222.5,207.3,80
90,0.24584,212.83,201.17,80
90,3.2619,211.99,206.5,80
90,7.3194,99.421,222.99,80
90,0.75068,160.35,219.23,80
90,2.6376,92.42,223.64,80
160,7.1521,216.91,228.23,80
90,2.4989,237.81,236.61,70
90,1.6184,51.447,239.42,80
110,3.4337,432.15,242.06,60
120,12.307,99.933,250.5,80
100,7.9091,170.35,252,70
90,4.9034,164.5,251.83,50
150,9.9766,114.07,259.61,50
110,11.431,101.05,276.6,60
90,5.5304,80.618,284,60
90,11.696,96.107,290.5,60
110,7.1044,424.5,305.22,60
90,4.4129,444.53,309.98,60
90,1.559,451.85,313,80
110,2.9331,238.93,20.5,90
100,3.9288,76.5,119.03,40
100,0.22035,129.1,145.05,90
100,1.8695,127.11,147.5,70
100,3.7402,134.69,149.51,90
100,0.87473,158.45,174.7,90
100,0.21154,160.82,175.09,90
100,1.0247,157,176.7,90
100,0.56686,162.27,176,90
100,0.033131,164.98,177,90
100,0.49513,156.32,178.33,90
100,1.7746,157.57,180.17,90
100,0.24865,160.79,182,90
100,6.8171,111.8,195.47,80
100,3.5695,121.02,191.79,90
130,6.7041,91.715,288.08,80
240,7.8835,378.14,298.85,90
100,4.5661,470.76,301.12,90
100,0.16046,382.94,305,90
100,3.2176,389.99,307.02,90
110,5.7729,215.99,50.609,100
110,1.8673,312.93,59.5,100
110,0.60243,316.97,59.013,100
110,0.62932,316.97,61.015,100
110,6.6977,111.62,195.48,80
110,3.5451,174.5,251.18,100
110,3.389,167.11,283.79,100
110,1.6179,463.75,301.19,100
120,1.2542,151,305.43,100
120,1.0047,56.371,319.57,110
120,4.5259,387,318,110
120,4.6488,211.46,18,110
120,6.5907,111.51,195.5,80
160,7.4195,220.12,205.97,80
130,6.5144,235.85,211.76,110
120,6.627,156.5,243.72,50
120,1.8638,32.881,256.39,110
120,5.6342,106.57,276.49,110
120,0.68471,99.579,276,110
130,2.1131,385.59,317.97,120
140,2.4581,250,217.38,120
130,6.673,94.339,251.2,80
130,1.6804,481.21,279,120
130,3.1118,396.26,295.39,120
190,2.7968,68.691,154.58,130
140,2.922,236.38,212.13,130
140,6.5609,94.509,251.5,120
150,2.4501,142.09,181.95,140
150,5.1821,482.26,265,140
150,2.1319,178.4,304.5,140
160,3.0743,168.49,53.788,150
160,8.2167,231.71,68.185,20
170,8.1657,231.75,68.224,20
170,5.0494,221.69,206.42,160
180,4.3692,204,233.75,50
180,4.2635,202.5,238.95,170
180,0.76449,206,237.34,170
180,3.7789,449.76,252.23,170
250,6.5348,116.5,157.82,190
250,2.6012,64.315,172.51,190
210,5.8671,208,73.73,20
210,0.42752,214,71,200
220,2.4876,404.88,310.08,210
240,4.8628,77.565,240.68,220
230,3.1531,404.28,269.45,220
270,1.4195,378.49,299,240
260,3.0101,196.5,44.501,250
260,0.79017,118,155.63,250
260,0.03713,115.03,162,250
310,2.0768,269.5,78.434,300
310,0.56922,267.25,80.147,300
310,0.34096,267,82.899,300
